Document_ID,CEFR,dep_---,dep_IDF,dep_MOD,dep_OBJ,dep_PRD,dep_SBJ,dep_TMZ,dep_TPC,pos_ADJ,pos_ADP,pos_ADV,pos_AUX,pos_CCONJ,pos_DET,pos_INTJ,pos_NOUN,pos_NUM,pos_PART,pos_PRON,pos_PROPN,pos_PUNCT,pos_SCONJ,pos_VERB,pos_X,depPOS_---(ADJ),depPOS_---(ADP),depPOS_---(ADV),depPOS_---(CCONJ),depPOS_---(DET),depPOS_---(NOUN),depPOS_---(PRON),depPOS_---(PROPN),depPOS_---(PUNCT),depPOS_---(SCONJ),depPOS_---(VERB),depPOS_IDF(ADJ),depPOS_IDF(ADP),depPOS_IDF(ADV),depPOS_IDF(DET),depPOS_IDF(NOUN),depPOS_IDF(NUM),depPOS_IDF(PRON),depPOS_IDF(PROPN),depPOS_IDF(SCONJ),depPOS_IDF(VERB),depPOS_MOD(ADJ),depPOS_MOD(ADP),depPOS_MOD(ADV),depPOS_MOD(AUX),depPOS_MOD(CCONJ),depPOS_MOD(DET),depPOS_MOD(INTJ),depPOS_MOD(NOUN),depPOS_MOD(NUM),depPOS_MOD(PART),depPOS_MOD(PRON),depPOS_MOD(PROPN),depPOS_MOD(PUNCT),depPOS_MOD(SCONJ),depPOS_MOD(VERB),depPOS_MOD(X),depPOS_OBJ(ADJ),depPOS_OBJ(ADP),depPOS_OBJ(ADV),depPOS_OBJ(CCONJ),depPOS_OBJ(DET),depPOS_OBJ(INTJ),depPOS_OBJ(NOUN),depPOS_OBJ(NUM),depPOS_OBJ(PART),depPOS_OBJ(PRON),depPOS_OBJ(PROPN),depPOS_OBJ(SCONJ),depPOS_OBJ(VERB),depPOS_PRD(ADJ),depPOS_PRD(ADP),depPOS_PRD(ADV),depPOS_PRD(CCONJ),depPOS_PRD(NOUN),depPOS_PRD(NUM),depPOS_PRD(PRON),depPOS_PRD(PROPN),depPOS_PRD(SCONJ),depPOS_PRD(VERB),depPOS_PRD(X),depPOS_SBJ(ADJ),depPOS_SBJ(DET),depPOS_SBJ(NOUN),depPOS_SBJ(NUM),depPOS_SBJ(PRON),depPOS_SBJ(PROPN),depPOS_SBJ(SCONJ),depPOS_SBJ(VERB),depPOS_TMZ(NOUN),depPOS_TPC(ADJ),depPOS_TPC(ADP),depPOS_TPC(DET),depPOS_TPC(NOUN),depPOS_TPC(PRON),depPOS_TPC(PROPN),n_tokens,dep_---_per_token,dep_IDF_per_token,dep_MOD_per_token,dep_OBJ_per_token,dep_PRD_per_token,dep_SBJ_per_token,dep_TMZ_per_token,dep_TPC_per_token,pos_ADJ_per_token,pos_ADP_per_token,pos_ADV_per_token,pos_AUX_per_token,pos_CCONJ_per_token,pos_DET_per_token,pos_INTJ_per_token,pos_NOUN_per_token,pos_NUM_per_token,pos_PART_per_token,pos_PRON_per_token,pos_PROPN_per_token,pos_PUNCT_per_token,pos_SCONJ_per_token,pos_VERB_per_token,pos_X_per_token,depPOS_---(ADJ)_per_token,depPOS_---(ADP)_per_token,depPOS_---(ADV)_per_token,depPOS_---(CCONJ)_per_token,depPOS_---(DET)_per_token,depPOS_---(NOUN)_per_token,depPOS_---(PRON)_per_token,depPOS_---(PROPN)_per_token,depPOS_---(PUNCT)_per_token,depPOS_---(SCONJ)_per_token,depPOS_---(VERB)_per_token,depPOS_IDF(ADJ)_per_token,depPOS_IDF(ADP)_per_token,depPOS_IDF(ADV)_per_token,depPOS_IDF(DET)_per_token,depPOS_IDF(NOUN)_per_token,depPOS_IDF(NUM)_per_token,depPOS_IDF(PRON)_per_token,depPOS_IDF(PROPN)_per_token,depPOS_IDF(SCONJ)_per_token,depPOS_IDF(VERB)_per_token,depPOS_MOD(ADJ)_per_token,depPOS_MOD(ADP)_per_token,depPOS_MOD(ADV)_per_token,depPOS_MOD(AUX)_per_token,depPOS_MOD(CCONJ)_per_token,depPOS_MOD(DET)_per_token,depPOS_MOD(INTJ)_per_token,depPOS_MOD(NOUN)_per_token,depPOS_MOD(NUM)_per_token,depPOS_MOD(PART)_per_token,depPOS_MOD(PRON)_per_token,depPOS_MOD(PROPN)_per_token,depPOS_MOD(PUNCT)_per_token,depPOS_MOD(SCONJ)_per_token,depPOS_MOD(VERB)_per_token,depPOS_MOD(X)_per_token,depPOS_OBJ(ADJ)_per_token,depPOS_OBJ(ADP)_per_token,depPOS_OBJ(ADV)_per_token,depPOS_OBJ(CCONJ)_per_token,depPOS_OBJ(DET)_per_token,depPOS_OBJ(INTJ)_per_token,depPOS_OBJ(NOUN)_per_token,depPOS_OBJ(NUM)_per_token,depPOS_OBJ(PART)_per_token,depPOS_OBJ(PRON)_per_token,depPOS_OBJ(PROPN)_per_token,depPOS_OBJ(SCONJ)_per_token,depPOS_OBJ(VERB)_per_token,depPOS_PRD(ADJ)_per_token,depPOS_PRD(ADP)_per_token,depPOS_PRD(ADV)_per_token,depPOS_PRD(CCONJ)_per_token,depPOS_PRD(NOUN)_per_token,depPOS_PRD(NUM)_per_token,depPOS_PRD(PRON)_per_token,depPOS_PRD(PROPN)_per_token,depPOS_PRD(SCONJ)_per_token,depPOS_PRD(VERB)_per_token,depPOS_PRD(X)_per_token,depPOS_SBJ(ADJ)_per_token,depPOS_SBJ(DET)_per_token,depPOS_SBJ(NOUN)_per_token,depPOS_SBJ(NUM)_per_token,depPOS_SBJ(PRON)_per_token,depPOS_SBJ(PROPN)_per_token,depPOS_SBJ(SCONJ)_per_token,depPOS_SBJ(VERB)_per_token,depPOS_TMZ(NOUN)_per_token,depPOS_TPC(ADJ)_per_token,depPOS_TPC(ADP)_per_token,depPOS_TPC(DET)_per_token,depPOS_TPC(NOUN)_per_token,depPOS_TPC(PRON)_per_token,depPOS_TPC(PROPN)_per_token
AR-130-86741,B1,9,22,58,38,7,12,0,0,8,18,1,0,13,0,0,55,0,2,13,7,8,6,15,0,2,1,0,2,0,0,0,2,0,0,2,1,0,0,0,17,0,3,1,0,0,3,13,1,0,11,0,0,7,0,2,4,2,8,1,6,0,2,1,0,0,0,0,22,0,0,4,0,4,5,0,3,0,0,1,0,0,1,0,2,0,0,0,8,0,2,1,1,0,0,0,0,0,0,0,0,146,0.06164383561643835,0.1506849315068493,0.3972602739726027,0.2602739726027397,0.04794520547945205,0.0821917808219178,0.0,0.0,0.0547945205479452,0.1232876712328767,0.00684931506849315,0.0,0.08904109589041095,0.0,0.0,0.3767123287671233,0.0,0.0136986301369863,0.08904109589041095,0.04794520547945205,0.0547945205479452,0.0410958904109589,0.10273972602739725,0.0,0.0136986301369863,0.00684931506849315,0.0,0.0136986301369863,0.0,0.0,0.0,0.0136986301369863,0.0,0.0,0.0136986301369863,0.00684931506849315,0.0,0.0,0.0,0.11643835616438356,0.0,0.02054794520547945,0.00684931506849315,0.0,0.0,0.02054794520547945,0.08904109589041095,0.00684931506849315,0.0,0.07534246575342465,0.0,0.0,0.04794520547945205,0.0,0.0136986301369863,0.0273972602739726,0.0136986301369863,0.0547945205479452,0.00684931506849315,0.0410958904109589,0.0,0.0136986301369863,0.00684931506849315,0.0,0.0,0.0,0.0,0.1506849315068493,0.0,0.0,0.0273972602739726,0.0,0.0273972602739726,0.03424657534246575,0.0,0.02054794520547945,0.0,0.0,0.00684931506849315,0.0,0.0,0.00684931506849315,0.0,0.0136986301369863,0.0,0.0,0.0,0.0547945205479452,0.0,0.0136986301369863,0.00684931506849315,0.00684931506849315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AR-130-86817,B2,9,46,155,90,3,19,0,1,32,51,3,1,28,12,0,112,0,5,19,1,20,6,33,0,0,1,0,0,0,1,0,0,0,0,7,3,0,0,0,33,0,8,1,1,0,23,50,2,1,28,5,0,10,0,4,1,0,20,2,9,0,4,0,1,0,2,0,58,0,1,8,0,0,16,1,0,0,0,1,0,0,0,0,1,0,1,5,8,0,2,0,3,0,0,0,0,0,1,0,0,323,0.02786377708978328,0.14241486068111456,0.47987616099071206,0.2786377708978328,0.009287925696594427,0.058823529411764705,0.0,0.0030959752321981426,0.09907120743034056,0.15789473684210525,0.009287925696594427,0.0030959752321981426,0.08668730650154799,0.03715170278637771,0.0,0.34674922600619196,0.0,0.015479876160990712,0.058823529411764705,0.0030959752321981426,0.06191950464396285,0.018575851393188854,0.1021671826625387,0.0,0.0,0.0030959752321981426,0.0,0.0,0.0,0.0030959752321981426,0.0,0.0,0.0,0.0,0.021671826625386997,0.009287925696594427,0.0,0.0,0.0,0.1021671826625387,0.0,0.02476780185758514,0.0030959752321981426,0.0030959752321981426,0.0,0.07120743034055728,0.15479876160990713,0.006191950464396285,0.0030959752321981426,0.08668730650154799,0.015479876160990712,0.0,0.030959752321981424,0.0,0.01238390092879257,0.0030959752321981426,0.0,0.06191950464396285,0.006191950464396285,0.02786377708978328,0.0,0.01238390092879257,0.0,0.0030959752321981426,0.0,0.006191950464396285,0.0,0.17956656346749225,0.0,0.0030959752321981426,0.02476780185758514,0.0,0.0,0.04953560371517028,0.0030959752321981426,0.0,0.0,0.0,0.0030959752321981426,0.0,0.0,0.0,0.0,0.0030959752321981426,0.0,0.0030959752321981426,0.015479876160990712,0.02476780185758514,0.0,0.006191950464396285,0.0,0.009287925696594427,0.0,0.0,0.0,0.0,0.0,0.0030959752321981426,0.0,0.0
AR-130-87139,A2,2,0,19,12,0,3,0,1,7,7,0,0,5,1,0,10,0,0,3,0,2,0,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,5,0,0,5,0,0,0,0,0,1,0,2,0,1,0,2,1,0,0,1,0,6,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,37,0.05405405405405406,0.0,0.5135135135135135,0.32432432432432434,0.0,0.08108108108108109,0.0,0.02702702702702703,0.1891891891891892,0.1891891891891892,0.0,0.0,0.13513513513513514,0.02702702702702703,0.0,0.2702702702702703,0.0,0.0,0.08108108108108109,0.0,0.05405405405405406,0.0,0.05405405405405406,0.0,0.0,0.02702702702702703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02702702702702703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13513513513513514,0.13513513513513514,0.0,0.0,0.13513513513513514,0.0,0.0,0.0,0.0,0.0,0.02702702702702703,0.0,0.05405405405405406,0.0,0.02702702702702703,0.0,0.05405405405405406,0.02702702702702703,0.0,0.0,0.02702702702702703,0.0,0.16216216216216217,0.0,0.0,0.05405405405405406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08108108108108109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02702702702702703,0.0,0.0
AR-130-87491,B1,10,51,112,80,12,25,0,0,25,31,5,4,28,4,0,95,0,4,32,4,14,11,33,0,1,3,1,0,0,1,0,0,0,0,4,0,0,0,0,32,0,19,0,0,0,17,25,3,4,28,3,0,8,0,4,2,0,14,1,3,0,3,2,0,0,1,0,41,0,0,6,4,4,19,2,1,1,0,1,0,0,0,0,7,0,2,0,12,0,5,0,6,0,0,0,0,0,0,0,0,290,0.034482758620689655,0.17586206896551723,0.38620689655172413,0.27586206896551724,0.041379310344827586,0.08620689655172414,0.0,0.0,0.08620689655172414,0.10689655172413794,0.017241379310344827,0.013793103448275862,0.09655172413793103,0.013793103448275862,0.0,0.3275862068965517,0.0,0.013793103448275862,0.1103448275862069,0.013793103448275862,0.04827586206896552,0.03793103448275862,0.11379310344827587,0.0,0.0034482758620689655,0.010344827586206896,0.0034482758620689655,0.0,0.0,0.0034482758620689655,0.0,0.0,0.0,0.0,0.013793103448275862,0.0,0.0,0.0,0.0,0.1103448275862069,0.0,0.06551724137931035,0.0,0.0,0.0,0.05862068965517241,0.08620689655172414,0.010344827586206896,0.013793103448275862,0.09655172413793103,0.010344827586206896,0.0,0.027586206896551724,0.0,0.013793103448275862,0.006896551724137931,0.0,0.04827586206896552,0.0034482758620689655,0.010344827586206896,0.0,0.010344827586206896,0.006896551724137931,0.0,0.0,0.0034482758620689655,0.0,0.1413793103448276,0.0,0.0,0.020689655172413793,0.013793103448275862,0.013793103448275862,0.06551724137931035,0.006896551724137931,0.0034482758620689655,0.0034482758620689655,0.0,0.0034482758620689655,0.0,0.0,0.0,0.0,0.02413793103448276,0.0,0.006896551724137931,0.0,0.041379310344827586,0.0,0.017241379310344827,0.0,0.020689655172413793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AR-130-87760,C1,9,34,102,59,7,19,0,0,20,32,2,1,16,8,0,83,2,3,19,2,13,4,25,0,0,1,0,0,0,2,0,0,0,0,6,0,0,0,0,22,1,9,1,1,0,17,30,2,1,16,7,0,5,0,3,3,1,13,0,4,0,1,0,0,0,1,0,36,0,0,6,0,2,13,2,1,0,0,2,0,0,0,0,2,0,0,0,16,1,1,0,1,0,0,0,0,0,0,0,0,230,0.0391304347826087,0.14782608695652175,0.4434782608695652,0.2565217391304348,0.030434782608695653,0.08260869565217391,0.0,0.0,0.08695652173913043,0.1391304347826087,0.008695652173913044,0.004347826086956522,0.06956521739130435,0.034782608695652174,0.0,0.36086956521739133,0.008695652173913044,0.013043478260869565,0.08260869565217391,0.008695652173913044,0.05652173913043478,0.017391304347826087,0.10869565217391304,0.0,0.0,0.004347826086956522,0.0,0.0,0.0,0.008695652173913044,0.0,0.0,0.0,0.0,0.02608695652173913,0.0,0.0,0.0,0.0,0.09565217391304348,0.004347826086956522,0.0391304347826087,0.004347826086956522,0.004347826086956522,0.0,0.07391304347826087,0.13043478260869565,0.008695652173913044,0.004347826086956522,0.06956521739130435,0.030434782608695653,0.0,0.021739130434782608,0.0,0.013043478260869565,0.013043478260869565,0.004347826086956522,0.05652173913043478,0.0,0.017391304347826087,0.0,0.004347826086956522,0.0,0.0,0.0,0.004347826086956522,0.0,0.1565217391304348,0.0,0.0,0.02608695652173913,0.0,0.008695652173913044,0.05652173913043478,0.008695652173913044,0.004347826086956522,0.0,0.0,0.008695652173913044,0.0,0.0,0.0,0.0,0.008695652173913044,0.0,0.0,0.0,0.06956521739130435,0.004347826086956522,0.004347826086956522,0.0,0.004347826086956522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AR-130-88375,B1,4,18,69,46,3,6,0,1,12,20,1,0,14,0,0,43,1,2,17,2,10,6,19,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,9,0,9,0,0,0,11,19,1,0,14,0,0,2,1,2,0,1,10,3,5,0,0,0,0,0,0,0,26,0,0,6,0,3,11,1,1,0,0,1,0,0,0,0,0,0,0,0,4,0,2,0,0,0,0,0,0,0,1,0,0,147,0.027210884353741496,0.12244897959183673,0.46938775510204084,0.3129251700680272,0.02040816326530612,0.04081632653061224,0.0,0.006802721088435374,0.08163265306122448,0.1360544217687075,0.006802721088435374,0.0,0.09523809523809523,0.0,0.0,0.2925170068027211,0.006802721088435374,0.013605442176870748,0.11564625850340136,0.013605442176870748,0.06802721088435375,0.04081632653061224,0.1292517006802721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006802721088435374,0.0,0.0,0.02040816326530612,0.0,0.0,0.0,0.0,0.061224489795918366,0.0,0.061224489795918366,0.0,0.0,0.0,0.07482993197278912,0.1292517006802721,0.006802721088435374,0.0,0.09523809523809523,0.0,0.0,0.013605442176870748,0.006802721088435374,0.013605442176870748,0.0,0.006802721088435374,0.06802721088435375,0.02040816326530612,0.034013605442176874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17687074829931973,0.0,0.0,0.04081632653061224,0.0,0.02040816326530612,0.07482993197278912,0.006802721088435374,0.006802721088435374,0.0,0.0,0.006802721088435374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027210884353741496,0.0,0.013605442176870748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006802721088435374,0.0,0.0
AR-130-88399,B1,6,15,50,35,3,10,0,0,5,12,2,2,13,3,0,34,0,1,18,0,7,5,17,0,0,1,0,0,0,0,0,0,0,0,5,0,0,0,0,7,0,8,0,0,0,3,10,1,2,13,3,0,4,0,1,2,0,7,0,4,0,1,1,1,0,0,0,18,0,0,4,0,3,7,0,0,0,0,1,0,1,0,0,1,0,1,0,4,0,3,0,2,0,0,0,0,0,0,0,0,119,0.05042016806722689,0.12605042016806722,0.42016806722689076,0.29411764705882354,0.025210084033613446,0.08403361344537816,0.0,0.0,0.04201680672268908,0.10084033613445378,0.01680672268907563,0.01680672268907563,0.1092436974789916,0.025210084033613446,0.0,0.2857142857142857,0.0,0.008403361344537815,0.15126050420168066,0.0,0.058823529411764705,0.04201680672268908,0.14285714285714285,0.0,0.0,0.008403361344537815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04201680672268908,0.0,0.0,0.0,0.0,0.058823529411764705,0.0,0.06722689075630252,0.0,0.0,0.0,0.025210084033613446,0.08403361344537816,0.008403361344537815,0.01680672268907563,0.1092436974789916,0.025210084033613446,0.0,0.03361344537815126,0.0,0.008403361344537815,0.01680672268907563,0.0,0.058823529411764705,0.0,0.03361344537815126,0.0,0.008403361344537815,0.008403361344537815,0.008403361344537815,0.0,0.0,0.0,0.15126050420168066,0.0,0.0,0.03361344537815126,0.0,0.025210084033613446,0.058823529411764705,0.0,0.0,0.0,0.0,0.008403361344537815,0.0,0.008403361344537815,0.0,0.0,0.008403361344537815,0.0,0.008403361344537815,0.0,0.03361344537815126,0.0,0.025210084033613446,0.0,0.01680672268907563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AR-130-88780,B2,6,17,44,22,3,8,0,1,9,11,3,1,9,1,1,33,0,4,12,0,8,2,7,0,0,3,0,1,0,0,0,0,0,0,2,0,0,0,0,13,0,4,0,0,0,7,6,2,1,8,1,1,5,0,4,0,0,8,0,1,0,1,1,1,0,0,0,10,0,0,5,0,1,3,1,1,0,0,0,0,0,0,0,1,0,0,0,4,0,3,0,1,0,0,0,0,0,1,0,0,101,0.0594059405940594,0.16831683168316833,0.43564356435643564,0.21782178217821782,0.0297029702970297,0.07920792079207921,0.0,0.009900990099009901,0.0891089108910891,0.10891089108910891,0.0297029702970297,0.009900990099009901,0.0891089108910891,0.009900990099009901,0.009900990099009901,0.32673267326732675,0.0,0.039603960396039604,0.1188118811881188,0.0,0.07920792079207921,0.019801980198019802,0.06930693069306931,0.0,0.0,0.0297029702970297,0.0,0.009900990099009901,0.0,0.0,0.0,0.0,0.0,0.0,0.019801980198019802,0.0,0.0,0.0,0.0,0.12871287128712872,0.0,0.039603960396039604,0.0,0.0,0.0,0.06930693069306931,0.0594059405940594,0.019801980198019802,0.009900990099009901,0.07920792079207921,0.009900990099009901,0.009900990099009901,0.04950495049504951,0.0,0.039603960396039604,0.0,0.0,0.07920792079207921,0.0,0.009900990099009901,0.0,0.009900990099009901,0.009900990099009901,0.009900990099009901,0.0,0.0,0.0,0.09900990099009901,0.0,0.0,0.04950495049504951,0.0,0.009900990099009901,0.0297029702970297,0.009900990099009901,0.009900990099009901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009900990099009901,0.0,0.0,0.0,0.039603960396039604,0.0,0.0297029702970297,0.0,0.009900990099009901,0.0,0.0,0.0,0.0,0.0,0.009900990099009901,0.0,0.0
AR-130-89064,B2,12,34,136,82,6,22,0,0,30,39,11,1,34,1,0,108,1,4,17,4,18,4,20,0,0,0,4,2,0,1,0,0,0,1,4,1,0,0,0,26,0,5,2,0,0,22,36,0,1,32,1,0,13,0,4,2,0,18,0,7,0,6,1,7,0,0,0,48,1,0,8,2,2,7,0,2,0,0,2,0,0,0,0,2,0,1,0,18,0,2,0,1,0,0,0,0,0,0,0,0,292,0.0410958904109589,0.11643835616438356,0.4657534246575342,0.2808219178082192,0.02054794520547945,0.07534246575342465,0.0,0.0,0.10273972602739725,0.13356164383561644,0.03767123287671233,0.003424657534246575,0.11643835616438356,0.003424657534246575,0.0,0.3698630136986301,0.003424657534246575,0.0136986301369863,0.05821917808219178,0.0136986301369863,0.06164383561643835,0.0136986301369863,0.0684931506849315,0.0,0.0,0.0,0.0136986301369863,0.00684931506849315,0.0,0.003424657534246575,0.0,0.0,0.0,0.003424657534246575,0.0136986301369863,0.003424657534246575,0.0,0.0,0.0,0.08904109589041095,0.0,0.017123287671232876,0.00684931506849315,0.0,0.0,0.07534246575342465,0.1232876712328767,0.0,0.003424657534246575,0.1095890410958904,0.003424657534246575,0.0,0.04452054794520548,0.0,0.0136986301369863,0.00684931506849315,0.0,0.06164383561643835,0.0,0.023972602739726026,0.0,0.02054794520547945,0.003424657534246575,0.023972602739726026,0.0,0.0,0.0,0.1643835616438356,0.003424657534246575,0.0,0.0273972602739726,0.00684931506849315,0.00684931506849315,0.023972602739726026,0.0,0.00684931506849315,0.0,0.0,0.00684931506849315,0.0,0.0,0.0,0.0,0.00684931506849315,0.0,0.003424657534246575,0.0,0.06164383561643835,0.0,0.00684931506849315,0.0,0.003424657534246575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AR-130-89381,B2,6,36,94,59,8,15,0,0,16,34,2,0,24,0,0,70,0,4,34,1,10,6,17,0,0,2,0,1,0,1,0,0,0,2,0,2,0,0,0,15,0,18,1,0,0,14,28,2,0,23,0,0,7,0,4,0,0,10,2,4,0,0,2,0,0,0,0,40,0,0,8,0,1,8,0,2,0,0,1,0,0,0,0,5,0,0,0,6,0,8,0,1,0,0,0,0,0,0,0,0,218,0.027522935779816515,0.1651376146788991,0.43119266055045874,0.2706422018348624,0.03669724770642202,0.06880733944954129,0.0,0.0,0.07339449541284404,0.1559633027522936,0.009174311926605505,0.0,0.11009174311926606,0.0,0.0,0.3211009174311927,0.0,0.01834862385321101,0.1559633027522936,0.0045871559633027525,0.045871559633027525,0.027522935779816515,0.0779816513761468,0.0,0.0,0.009174311926605505,0.0,0.0045871559633027525,0.0,0.0045871559633027525,0.0,0.0,0.0,0.009174311926605505,0.0,0.009174311926605505,0.0,0.0,0.0,0.06880733944954129,0.0,0.08256880733944955,0.0045871559633027525,0.0,0.0,0.06422018348623854,0.12844036697247707,0.009174311926605505,0.0,0.10550458715596331,0.0,0.0,0.03211009174311927,0.0,0.01834862385321101,0.0,0.0,0.045871559633027525,0.009174311926605505,0.01834862385321101,0.0,0.0,0.009174311926605505,0.0,0.0,0.0,0.0,0.1834862385321101,0.0,0.0,0.03669724770642202,0.0,0.0045871559633027525,0.03669724770642202,0.0,0.009174311926605505,0.0,0.0,0.0045871559633027525,0.0,0.0,0.0,0.0,0.022935779816513763,0.0,0.0,0.0,0.027522935779816515,0.0,0.03669724770642202,0.0,0.0045871559633027525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AR-130-89391,B2,7,24,83,54,5,15,0,0,21,23,3,1,14,4,0,58,1,2,11,3,16,8,23,0,0,1,0,0,0,1,0,0,0,0,5,1,0,0,0,16,1,4,2,0,0,16,22,3,1,14,0,0,6,0,2,0,0,16,0,3,0,3,0,0,0,1,0,26,0,0,5,1,5,13,1,0,0,0,2,0,0,0,0,2,0,0,3,7,0,2,0,3,0,0,0,0,0,0,0,0,188,0.03723404255319149,0.1276595744680851,0.44148936170212766,0.2872340425531915,0.026595744680851064,0.0797872340425532,0.0,0.0,0.11170212765957446,0.12234042553191489,0.015957446808510637,0.005319148936170213,0.07446808510638298,0.02127659574468085,0.0,0.30851063829787234,0.005319148936170213,0.010638297872340425,0.05851063829787234,0.015957446808510637,0.0851063829787234,0.0425531914893617,0.12234042553191489,0.0,0.0,0.005319148936170213,0.0,0.0,0.0,0.005319148936170213,0.0,0.0,0.0,0.0,0.026595744680851064,0.005319148936170213,0.0,0.0,0.0,0.0851063829787234,0.005319148936170213,0.02127659574468085,0.010638297872340425,0.0,0.0,0.0851063829787234,0.11702127659574468,0.015957446808510637,0.005319148936170213,0.07446808510638298,0.0,0.0,0.031914893617021274,0.0,0.010638297872340425,0.0,0.0,0.0851063829787234,0.0,0.015957446808510637,0.0,0.015957446808510637,0.0,0.0,0.0,0.005319148936170213,0.0,0.13829787234042554,0.0,0.0,0.026595744680851064,0.005319148936170213,0.026595744680851064,0.06914893617021277,0.005319148936170213,0.0,0.0,0.0,0.010638297872340425,0.0,0.0,0.0,0.0,0.010638297872340425,0.0,0.0,0.015957446808510637,0.03723404255319149,0.0,0.010638297872340425,0.0,0.015957446808510637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AR-130-89415,Unassessable,2,4,9,4,0,3,0,0,2,3,0,0,2,0,0,8,0,0,3,0,3,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,2,0,0,0,2,2,0,0,2,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,22,0.09090909090909091,0.18181818181818182,0.4090909090909091,0.18181818181818182,0.0,0.13636363636363635,0.0,0.0,0.09090909090909091,0.13636363636363635,0.0,0.0,0.09090909090909091,0.0,0.0,0.36363636363636365,0.0,0.0,0.13636363636363635,0.0,0.13636363636363635,0.0,0.045454545454545456,0.0,0.0,0.045454545454545456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.045454545454545456,0.0,0.0,0.0,0.0,0.09090909090909091,0.0,0.09090909090909091,0.0,0.0,0.0,0.09090909090909091,0.09090909090909091,0.0,0.0,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13636363636363635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18181818181818182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09090909090909091,0.0,0.045454545454545456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AR-130-89587,B1,9,26,121,71,8,25,0,1,28,28,7,0,26,1,0,80,1,7,12,3,22,11,35,0,0,0,1,2,0,0,0,0,0,0,6,1,0,0,0,17,0,6,0,2,0,22,28,6,0,23,1,0,9,1,6,0,0,22,0,3,0,2,0,0,1,0,0,33,0,1,6,2,5,21,0,0,0,0,3,0,0,0,0,5,0,3,0,17,0,0,1,4,0,0,0,0,0,1,0,0,261,0.034482758620689655,0.09961685823754789,0.46360153256704983,0.2720306513409962,0.03065134099616858,0.09578544061302682,0.0,0.0038314176245210726,0.10727969348659004,0.10727969348659004,0.02681992337164751,0.0,0.09961685823754789,0.0038314176245210726,0.0,0.3065134099616858,0.0038314176245210726,0.02681992337164751,0.04597701149425287,0.011494252873563218,0.0842911877394636,0.0421455938697318,0.13409961685823754,0.0,0.0,0.0,0.0038314176245210726,0.007662835249042145,0.0,0.0,0.0,0.0,0.0,0.0,0.022988505747126436,0.0038314176245210726,0.0,0.0,0.0,0.06513409961685823,0.0,0.022988505747126436,0.0,0.007662835249042145,0.0,0.0842911877394636,0.10727969348659004,0.022988505747126436,0.0,0.08812260536398467,0.0038314176245210726,0.0,0.034482758620689655,0.0038314176245210726,0.022988505747126436,0.0,0.0,0.0842911877394636,0.0,0.011494252873563218,0.0,0.007662835249042145,0.0,0.0,0.0038314176245210726,0.0,0.0,0.12643678160919541,0.0,0.0038314176245210726,0.022988505747126436,0.007662835249042145,0.019157088122605363,0.08045977011494253,0.0,0.0,0.0,0.0,0.011494252873563218,0.0,0.0,0.0,0.0,0.019157088122605363,0.0,0.011494252873563218,0.0,0.06513409961685823,0.0,0.0,0.0038314176245210726,0.01532567049808429,0.0,0.0,0.0,0.0,0.0,0.0038314176245210726,0.0,0.0
